epoch,year,season,episode,leecher,title,path
Monster,0,1,58,unknown,Monster.s01e58.HDTVRip.960p.LQ.Original.Color.Japanese.SDIncorporation.mkv,../redesign-files/tv/Monster/Season 1/Monster.s01e58.HDTVRip.960p.LQ.Original.Color.Japanese.SDIncorporation.mkv
Monster,0,1,59,unknown,Monster.s01e59.HDTVRip.960p.LQ.Original.Color.Japanese.SDIncorporation.mkv,../redesign-files/tv/Monster/Season 1/Monster.s01e59.HDTVRip.960p.LQ.Original.Color.Japanese.SDIncorporation.mkv
Monster,0,1,60,unknown,Monster.s01e60.HDTVRip.960p.LQ.Original.Color.Japanese.SDIncorporation.mkv,../redesign-files/tv/Monster/Season 1/Monster.s01e60.HDTVRip.960p.LQ.Original.Color.Japanese.SDIncorporation.mkv
Monster,0,1,61,unknown,Monster.s01e61.HDTVRip.960p.LQ.Original.Color.Japanese.SDIncorporation.mkv,../redesign-files/tv/Monster/Season 1/Monster.s01e61.HDTVRip.960p.LQ.Original.Color.Japanese.SDIncorporation.mkv
Monster,0,1,62,unknown,Monster.s01e62.HDTVRip.960p.LQ.Original.Color.Japanese.SDIncorporation.mkv,../redesign-files/tv/Monster/Season 1/Monster.s01e62.HDTVRip.960p.LQ.Original.Color.Japanese.SDIncorporation.mkv
Monster,0,1,63,unknown,Monster.s01e63.HDTVRip.960p.LQ.Original.Color.Japanese.SDIncorporation.mkv,../redesign-files/tv/Monster/Season 1/Monster.s01e63.HDTVRip.960p.LQ.Original.Color.Japanese.SDIncorporation.mkv
Monster,0,1,64,unknown,Monster.s01e64.HDTVRip.960p.LQ.Original.Color.Japanese.SDIncorporation.mkv,../redesign-files/tv/Monster/Season 1/Monster.s01e64.HDTVRip.960p.LQ.Original.Color.Japanese.SDIncorporation.mkv
Monster,0,1,65,unknown,Monster.s01e65.HDTVRip.960p.LQ.Original.Color.Japanese.SDIncorporation.mkv,../redesign-files/tv/Monster/Season 1/Monster.s01e65.HDTVRip.960p.LQ.Original.Color.Japanese.SDIncorporation.mkv
Monster,0,1,66,unknown,Monster.s01e66.HDTVRip.960p.LQ.Original.Color.Japanese.SDIncorporation.mkv,../redesign-files/tv/Monster/Season 1/Monster.s01e66.HDTVRip.960p.LQ.Original.Color.Japanese.SDIncorporation.mkv
Monster,0,1,67,unknown,Monster.s01e67.HDTVRip.960p.LQ.Original.Color.Japanese.SDIncorporation.mkv,../redesign-files/tv/Monster/Season 1/Monster.s01e67.HDTVRip.960p.LQ.Original.Color.Japanese.SDIncorporation.mkv
Monster,0,1,68,unknown,Monster.s01e68.HDTVRip.960p.LQ.Original.Color.Japanese.SDIncorporation.mkv,../redesign-files/tv/Monster/Season 1/Monster.s01e68.HDTVRip.960p.LQ.Original.Color.Japanese.SDIncorporation.mkv
Monster,0,1,69,unknown,Monster.s01e69.HDTVRip.960p.LQ.Original.Color.Japanese.SDIncorporation.mkv,../redesign-files/tv/Monster/Season 1/Monster.s01e69.HDTVRip.960p.LQ.Original.Color.Japanese.SDIncorporation.mkv
Monster,0,1,70,unknown,Monster.s01e70.HDTVRip.960p.LQ.Original.Color.Japanese.SDIncorporation.mkv,../redesign-files/tv/Monster/Season 1/Monster.s01e70.HDTVRip.960p.LQ.Original.Color.Japanese.SDIncorporation.mkv
Monster,0,1,71,unknown,Monster.s01e71.HDTVRip.960p.LQ.Original.Color.Japanese.SDIncorporation.mkv,../redesign-files/tv/Monster/Season 1/Monster.s01e71.HDTVRip.960p.LQ.Original.Color.Japanese.SDIncorporation.mkv
Monster,0,1,72,unknown,Monster.s01e72.HDTVRip.960p.LQ.Original.Color.Japanese.SDIncorporation.mkv,../redesign-files/tv/Monster/Season 1/Monster.s01e72.HDTVRip.960p.LQ.Original.Color.Japanese.SDIncorporation.mkv
Monster,0,1,73,unknown,Monster.s01e73.HDTVRip.960p.LQ.Original.Color.Japanese.SDIncorporation.mkv,../redesign-files/tv/Monster/Season 1/Monster.s01e73.HDTVRip.960p.LQ.Original.Color.Japanese.SDIncorporation.mkv
Monster,0,1,74,unknown,Monster.s01e74.HDTVRip.960p.LQ.Original.Color.Japanese.SDIncorporation.mkv,../redesign-files/tv/Monster/Season 1/Monster.s01e74.HDTVRip.960p.LQ.Original.Color.Japanese.SDIncorporation.mkv
